"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87299241257","0","SUPPORT TO ELECTORAL COMMISSION","1997-11-30","start-actual","2002-06-30","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Completion","1997","2002","423011.844","364058.537"
"87299462918","0","CIVIL SOCIETY UMBRELLA PROGRAMME PHASE II","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Implementation"," "," ","0.0","0.0"
"87299381219","0","REHABILITATION OF PARLIAMENT","1995-05-04","start-actual","","end-planned","Norway|United Kingdom","NOR|GBR","Uganda","UGA","151","Government and civil society, general","Completion","1995","2005","1395587.688","578691.646"
"87299241247","0","AUDITOR GENERAL'S OFFICE","1997-11-30","start-actual","2002-12-31","end-planned","Denmark/DANIDA|Ireland|United Kingdom","DNK|IRL|GBR","Uganda","UGA","151","Government and civil society, general","Completion","1994","2006","2487086.074","2362188.673"
"8729931817","0","MBARARA UNIVERSITY OF SCIENCE & TECHNOLOGY","1996-12-15","start-actual","","end-planned","Austria","AUT","Uganda","UGA","110","Education","Completion","1996","1999","189981.701","177406.697"
"87299211273","0","CROP PRODUCTION SYSTEM RESEARCH","2002-06-11","start-actual","2002-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","311","Agriculture","Completion","2002","2002","2382836.734","2579198.441"
"87299222926","0","ASSISTANCE TO UGANDA POLICE FORCE","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Completion","1993","1999","2310291.858","3057441.447"
"8729922926","0","KFW SUPPORT TO NATIONAL WATER AND SEWERAGE CORPORATION","2001-12-31","start-actual","","end-planned","Germany","DEU","Uganda","UGA","140","Water supply and sanitation","Completion","2001","2007","17370796.531","19916049.442"
"8729921867","1","SUPPORT TO UGANDA INDUSTRIAL RESEARCH INSTITUTE (UIRI)- NAKAWA","2001-01-02","start-actual","2004-03-31","end-planned","China","CHN","Uganda","UGA","331","Trade policy and regulations","Completion","1997","2004","4042048.724","4522442.862"
"87299221395","0","DEVELOPMENT OF NATIONAL COMMUNICATION & INFORMATION POLICY","1998-01-02","start-actual","","end-planned","United Nations Development Programme","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1998","1999","100000.0","4753.0"
"87299311034","0","SUPPLY OF MEDICAL EQUIPMENT","1996-02-13","start-actual","","end-planned","Japan","JPN","Uganda","UGA","120","Health","Completion","1996","1996","2089657.265","2046265.167"
"87299241205","0","VACCINE INDEPENDENT INITIATIVE & ORAL REHYDRATION SALTS PROJ","1996-04-15","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","120","Health","Completion","1996","1997","2284417.549","2252279.024"
"87299381392","0","COORDINATION OF POVERTY ERADICATION","1997-01-02","start-actual","","end-planned","United Nations Development Programme","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1996","2004","24407000.0","18116846.0"
"87299222936","0","GOU-UNICEF HEALTH PROGRAMME 1995-2000","","start-actual","","end-planned","Sweden|United Kingdom|United Nations Children's Fund","SWE|GBR|DAC","Uganda","UGA","120","Health","Completion","1995","2001","69182740.577","53831558.094"
"87299311062","0","PERI-URBAN INFRASTRUCTURE PROJECT","1995-04-14","start-actual","","end-planned","Japan","JPN","Uganda","UGA","210","Transport and storage","Completion","1995","1998","1127463.301","838000.642"
"87299222942","0","REHABILITATION OF SOROTI AIRFIELD","","start-actual","","end-planned","France","FRA","Uganda","UGA","210","Transport and storage","Completion","1994","1997","10703628.987","5553453.769"
"87299462943","1","STRENGTHENING EVIDENCE BASED DECISION MAKING 2 (TA AND PROCUREMENT OF SERVICES)","2010-10-01","start-actual","2014-09-30","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Implementation","2010","2014","0.0","155520.995"
"87299462941","0","SUPPORT TO ANTI CORRUPTION DIVISION OF THE HIGH COURT","2007-09-01","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Completion","2007","2007","0.0","0.0"
"87299462976","1","ACCOUNTABILITY: VOICE AND ACCOUNTABILITY-DEMOCRACY","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Implementation","2012","2012","0.0","777604.976"
"87299462977","0","ACCOUNTABILITY: VOICE AND ACCOUNTABILITY- HEALTH COMPONENT","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Implementation","2012","2012","0.0","155520.995"
"87299462978","0","HIV/AIDS UMBRELLA PROGRAMME PHASE I","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","120","Health","Completion"," "," ","0.0","0.0"
"8729921657","0","KISORO AIRFIELD PROJECT","1995-07-28","start-actual","","end-planned","European Union","DAC","Uganda","UGA","210","Transport and storage","Completion","1995","2000","1336898.395","934315.275"
"87299311069","0","REHABILITATION OF BUGEMBE WORKSHOP","1995-07-07","start-actual","","end-planned","Japan","JPN","Uganda","UGA","210","Transport and storage","Completion","1995","1997","16141835.524","12007838.195"
"87299251121","0","POWER SECTOR REGULATORY FRAMEWORK","1998-12-17","start-actual","","end-planned","Norway","NOR","Uganda","UGA","230","Energy generation and supply","Completion","1997","2001","5856523.957","6573728.646"
"87299222987","0","DELIVERY OF IMPROVED SERVICES FOR HEALTH - DISH","","start-actual","","end-planned","United States of America","USA","Uganda","UGA","120","Health","Completion","1993","2002","25000000.0","105811495.0"
"8729922676","0","MICRO PROJECTS - WAST NILE REGION PROGRAMME","1993-10-20","start-actual","2001-12-31","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1993","2001","3699136.868","3268804.2"
"8729922660","0","MICRO PROJECTS - RWANDA BORDER REHABILITATION","1994-07-01","start-actual","2000-12-31","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1994","2000","1127395.715","1137792.588"
"8729922636","0","REHABILITATION OF TECHNICAL COLLEGES (UTCs)","1994-10-07","start-actual","2000-12-31","end-planned","Organisation of Petroleum Exporting Countries","DAC","Uganda","UGA","110","Education","Completion","1994","2000","7000000.0","6971637.0"
"87299211400","0","MITIGATION OF ECONOMIC AND SOCIAL IMPACT OF AIDS","1995-01-01","start-actual","","end-planned","United Nations Development Programme","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1995","1999","12949877.0","12949877.0"
"8729924895","0","CAPITALIZATION OF NATIONAL MEDICAL STORES","1995-06-28","start-actual","2000-06-30","end-planned","Canada|Denmark/DANIDA","CAN|DNK","Uganda","UGA","120","Health","Completion","1995","2000","6491538.054","6130724.001"
"87299271109","0","SUPPORT AIDS ORPHANS AND HOMELESS CHILDREN","1998-01-02","start-actual","","end-planned","Germany|Netherlands","DEU|NLD","Uganda","UGA","160","Other social infrastructure and services","Completion","1993","2002","1444367.635","3212138.533"
"87299462111","0","REPAT/RE-INTEGRATION REFUG.-GIZ","2011-01-31","start-actual","2012-12-31","end-planned","Germany","DEU","Uganda","UGA","151","Government and civil society, general","Completion","2011","2012","3733333.333","979192.166"
"8729922709","0","ACTION PROGRAM FOR ENVIRONMENT","1996-11-30","start-actual","","end-planned","United States of America","USA","Uganda","UGA","510","General budget support","Completion","1996","2002","34050000.0","3876719.0"
"8729922640","0","SECOND HEALTH REHABILITATION PROJECT","1993-12-17","start-actual","2003-06-30","end-planned","African Development Fund","DAC","Uganda","UGA","120","Health","Completion","1993","2003","32974427.994","27370144.832"
"8729922784","0","NGENGE RESETTLEMENT SCHEME","1996-08-01","start-actual","2001-12-31","end-planned","Austria","AUT","Uganda","UGA","151","Government and civil society, general","Completion","1996","2001","1234066.666","754474.057"
"87299241255","0","RECORDS MANAGEMENT PROJECT","1997-12-15","start-actual","2003-03-11","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Completion","1997","2003","944603.96","678697.017"
"87299223012","0","DONOR SMALL PROJECTS PROGRAMME","","start-actual","","end-planned","Netherlands","NLD","Uganda","UGA","151","Government and civil society, general","Completion","1991","1997","1505027.063","1480471.306"
"87299381150","1","OWEN FALLS - KAMPALA TRANSMISSION LINE","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","230","Energy generation and supply","Completion","1997","2000","18511871.652","18688044.972"
"8729921658","0","AGROFORESTRY RESEARCH NETWORK - FORI","1996-12-31","start-actual","2002-12-31","end-planned","European Union","DAC","Uganda","UGA","140","Water supply and sanitation","Completion","1995","2009","1336898.395","1073532.541"
"87299241210","0","UGANDA MANAGEMENT INSTITUTE (UMI)","1997-07-25","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","110","Education","Completion","1997","1999","1184124.789","958128.584"
"87299223017","0","TRAINING FOR DEMOGRAPHERS","","start-actual","","end-planned","United Nations Populations Fund","DAC","Uganda","UGA","110","Education","Completion","1998","2000","707107.0","312297.0"
"87299463018","0","HIV/AIDS: COMMUNITY MOBILIZATION AND ENGAGEMENT","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","120","Health","Completion"," "," ","0.0","0.0"
"87299463019","0","UGANDA RED CROSS RELIEF AND RECOVERY PROGRAMME","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","120","Health","Implementation"," "," ","0.0","0.0"
"87299463022","0","SUPPORT TO URCS FOR LANDSLIDES APPEAL-BUDUDA","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Completion"," "," ","0.0","0.0"
"87299463023","0","ACTED CASH FOR WORK PROGRAMME- FEEDER ROADS OYAM","2007-10-01","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Completion","2007","2007","0.0","0.0"
"87299463024","0","OXFAM EMERGENCY WATER REPAIRS FOLLOWING FLOODS","2008-02-01","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","140","Water supply and sanitation","Completion","2008","2008","0.0","0.0"
"87299463020","0","UGANDA RED CROSS HUMANITARIAN AND RECOVERY PROGRAMME","2007-09-01","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Completion","2007","2007","0.0","0.0"
"87299463026","0","DISARMAMENT, DEMOBILIZATION, AND REINTEGRATION PROGRAMME","2008-04-01","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Implementation","2008","2008","0.0","0.0"
"87299463027","1","SUPPORT TO LOCAL GOV ASSOCIATION- CAPACITY BUILDING-NORTHERN UGANDA (PRDP)","2008-12-03","start-actual","2014-09-30","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Implementation","2008","2014","0.0","155520.995"
"87299463031","0","SUPPORT TO NU YOUTH CENTRE (EDUCATION) (PRDP)","2008-12-04","start-actual","2014-10-30","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Implementation","2008","2014","0.0","0.0"
"87299463032","0","SUPPORT TO NU LOCAL NGOs TO BUILD ACCOUNTABILITY","2008-08-04","start-actual","2014-10-30","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Implementation","2008","2014","0.0","0.0"
"87299463033","0","AG: CONFLICT SENSITIVITY","2008-08-04","start-actual","2014-10-30","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Implementation","2008","2014","0.0","200000.0"
"87299463035","0","PEACE REBUILDING AND RECONCILIATION","2011-09-01","start-actual","2014-09-30","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Implementation","2011","2014","0.0","311041.99"
"87299463036","0","SUPPORT TO CSOPNU (CARE)","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Completion"," "," ","0.0","0.0"
"87299463037","0","SUPPORT TO VSLA IN NORTHERN UGANDA","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Completion"," "," ","0.0","0.0"
"87299463038","1","SOCIAL PROTECTION PILOT CASH TRANSFER (MOGLSP-MAXWELL)","2009-02-16","start-actual","2014-09-30","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Implementation","2009","2014","0.0","2332814.93"
"87299463039","0","SUPPORT TO GENDER BASED CIVIL SOCIETY ORGANISATIONS","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Completion"," "," ","0.0","0.0"
"87299463041","0","EAC REGIONAL INTEGRATION PROJECTS (TRADEMARK EAST AFRICA)","2010-01-01","start-actual","2015-01-01","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","2010","2015","0.0","0.0"
"87299463042","0","SUPPORT TO THE NATIONAL DEVELOPMENT PLAN-CIVIL SOCIETY ENGAGEMENT","2009-01-16","start-actual","2010-06-30","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Completion","2009","2010","0.0","0.0"
"87299463043","0","AG: CLIMATE ACTION NETWORK UGANDA","2010-08-05","start-actual","2012-03-31","end-planned","United Kingdom","GBR","Uganda","UGA","140","Water supply and sanitation","Completion","2010","2012","0.0","0.0"
"87299463044","1","AG: HARNESSING THE POTENTIAL OF OIL TO CONTRIBUTE TO UGANDA'S PEACEFUL DEVELOPMENT","2010-11-25","start-actual","2013-11-30","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Implementation","2010","2013","0.0","0.0"
"872992339","0","EDUCATION SERVICE COMMISSION","2010-07-01","start-actual","2013-06-30","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Completion","2010","2013","1108374.384","409276.944"
"8729931365","1","KARAMOJA PRIMARY EDUCATION PROJECT","2011-11-15","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Implementation","2011","2012","30081855.388","7992362.909"
"87299463054","1","KARAMOJA PPET PROGRAMME","","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Completion"," "," ","0.0","0.0"
"87299463055","0","KARAMOJA PRIMARY EDUCATION PROGRAMME-CSO","","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Implementation"," "," ","0.0","0.0"
"87299463056","0","SUPPORT TO VOCATIONAL SKILLS FOR THE OIL SECTOR","","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Implementation"," "," ","0.0","0.0"
"87299463057","1","KARAMOJA BURSARY SCHEME","","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Implementation","2012","2012","0.0","244798.041"
"87299463058","1","ACHOLI BURSARY SCHEME","","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Implementation"," "," ","0.0","0.0"
"87299463059","1","HARNESSING THE POWER OF OIL TO CONTRIBUTE TO UGANDA'S PEACEFUL DEVELOPMENT","","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","230","Energy generation and supply","Implementation"," "," ","0.0","0.0"
